reviewId,content,clean_content,score,sentiment
5066a209-0714-4388-9acc-2184d7d58bae,Udah lama pake app shopee buat belanja kok sekarang gini sih masak mau bayar via shopee pay gagal terus dicoba terus ttp gak bisa sangat disayangkan dan mengecawakan,lama pakai app shopee buat belanja sekarang gin masak mau bayar via shopee pay gagal terus coba terus ttp tidak bisa sangat sayang cawak,2,Negative
1ef7b226-27e9-4772-b43c-7d7628b041b6,"Ini aplikasi Shopee saya dan suami saya knapa yaa... Setiap buka aplikasi mau belanja atau mau ngecek barang yg udah di beli selalu ada kata2 ""Ups, sedang ada perbaikan atau apalah itu trus di sruh ke halaman utama... Jd malesss buka Shopee... Cuma kan jd kasian seller yg udah saya beli barang nya saya mau kasih bintang atau sekedar ngklik barang sudah saya Terima aja gak bisa!!!... Apa ada yg sama kendala nya seperti saya???!! Trus saya hrs gimana niy?? Uninstal atau gimana????",aplikasi shopee suami knapa yaa tiap buka aplikasi mau belanja mau ngecek barang beli selalu kata ups sedang baik apa terus sruh halaman utama jadi maless buka shopee cuma kan jadi kasi seller beli barang nya mau kasih bintang dar ngklik barang terima aja tidak bisa apa sama kendala nya terus hrs gimana niy uninstal gimana,2,Negative
22c07377-9f7f-4cb1-89ec-d77a67fe253a,"G ada yg diharepin dri shopee expres, lama bgt. Ga sekali dua kali paket biasany 3 hari jadi 6 hari. Udh bayar biaya tambahan, malah ga da kemajuan🙏",tidak diharepin dri shopee expres lama banget tidak sekali dua kali paket biasany hari jadi hari bayar biaya tambah malah tidak da maju,2,Negative
672fdf6a-22bd-45e2-aedb-d34c43d17f3a,Sopi semoga selalu amanah amin,sopi moga selalu amanah amin,2,Negative
dba4b382-841e-49ec-abbe-4d1478d5ab04,Aplikasi nya eror barang nya udah sampai eh tapi statusnya masih . Pesanan sedang di antar ke alamat tujuan,aplikasi nya eror barang nya sampai eh tapi status masih pesan sedang antar alamat tuju,2,Negative
a5ce9e85-4942-42e3-886d-cb1838ef8d4c,"Mohon maaf saya kurangi bintangnya Karena semenjak di update malah sering eror, lemot, jaringan lah. Padahal saya pakai 5g. dan susah buat top up apapun -_- tolong min",mohon maaf kurang bintang semenjak update malah sering eror lambat jaring padahal pakai tidak susah buat mantap up apa tolong min,3,Neutral
2f79beea-768d-4403-946a-f82cd479f0a6,"Sekarang susah buka gambar barang, padahal sinyal bagus, berat aplikasinya",sekarang susah buka gambar barang padahal sinyal bagus berat aplikasi,3,Neutral
eaf677b4-5fbc-4708-8d19-39f744d445d9,Aaaaaah tidak simbiosis mutualisme,aah tidak simbiosis mutualisme,3,Neutral
3b12800e-a2b6-4376-a865-ac674fff4771,"Kenapa paylater saya tidak pernah di acc, jadi agak kecewa sama shopy padahal udh langganan beli apa' disini Mulu tapi paylater ga pernah di acc hadehh",kenapa paylater tidak pernah acc jadi agak kecewa sama shopy padahal langgan beli apa sini mulu tapi paylater tidak pernah acc hadehh,3,Neutral
2ed5aca0-1641-4aa2-915d-bdd5ed27edd1,"Hem, sekarang vocer gratis ongkir shoppe live yg 0 rupiah ga dipotong sampe nol sekarang yaa, malah di potong cuma 20k Hemm sedihh:(",hem sekarang vocer gratis ongkir shoppe live rupiah tidak potong sampai nol sekarang yaa malah potong cuma k hemm sedihh,3,Neutral
60623127-dc63-4804-8950-9f7d70f65b3a,Dulunya sih suka sama aplikasih shopee tapi sekarang gak karena gak ada vocer gratis ongkir buat cod yg ada mala kebanyak gratis ongkirnya di shopeepay saja dan shopeepay.later kenapa shopee berubah gak kaya dulu bisa2 penguna shopee pada kabur ke toko sebela katanya klo iklan di tv banyak gratis ongkir tapi apa cuma hoax saja dulu aku kasih bintang 5 sekarang 1 shopee making burukk...dan setela di perbaruhi makin sering eror padahal jaringan oky sekarang tetep lah tak kasih bintang 1,dulunya suka sama aplikasih shopee tapi sekarang tidak tidak vocer gratis ongkir buat cod mala banyak gratis ongkirnya shopeepay shopeepay later kenapa shopee ubah tidak kaya dulu bisa penguna shopee kabur toko bela kata kalau iklan tv banyak gratis ongkir tapi apa cuma hoax dulu aku kasih bintang sekarang shopee making burukk setela baruh makin sering eror padahal jaring oky sekarang tetep tak kasih bintang,3,Neutral
1e0743d3-5d24-4576-9155-5c2e0269adce,Bagus,bagus,3,Neutral
089ed30b-90a8-4ecf-8424-728ebf9d8a3b,Shopee keseringan eror itu knp si?,shopee sering eror knp si,3,Neutral
157d711c-2455-4705-84b1-12a232515799,"Pas dibuka eror, ada tulisan, ups halaman dalam perbaikan, gak bisa dibuka,,,, kenapa yaaaaa",saat buka eror tulis ups halaman baik tidak bisa buka kenapa yaa,3,Neutral
4ed20b1f-530c-40a0-a368-826a2258e7e2,Good,good,3,Neutral
bee5f1b0-2117-459f-8861-4517081c82a4,"Apk shopee skrg lemot bgt, jadi males buat belanja😑",apk shopee skrg lambat banget jadi malas buat belanja,3,Neutral
9d662cae-ebce-46e3-9968-ea18222fc24d,Kenapa setelah d update malah ngelah trus.. *ups ada perbaikan.. Silahkan kembali ke halaman utama* .. Gtu terus seharian😭😭pdhal aku mau cek paketanku,kenapa telah d update malah ngelah terus ups baik silah kembali halaman utama gtu terus hari pdhal aku mau cek paket,3,Neutral
42189a77-51e0-46a1-87e5-8715cab895be,"Sblumnya app.shopee bagus, sy sdh updata tapi mau masuk tagihan & pulsa ngk bisa ...muncul tampilannya tpi ngk lengkap pdhl sinyal bagus ..gimana nih... Saran jgn kebanyakan game sm flash sale...muter2 trus ....",sblumnya app shopee bagus updata tapi mau masuk tagih pulsa ngk bisa muncul tampil tpi ngk lengkap pdhl sinyal bagus gimana nih saran jgn banyak game sm flash sale muter terus,3,Neutral
9f111541-b34a-4fbe-b97d-273041c59048,"Selamat pagi shopee, semoga semunya sehat dan berkecukupan, saya mau mengeluhkan tentng pembayaran shopee pay later ygsebenarnya sdh saya bayar akan tetapi masih saja ditagih ya, waktu ditelp sama operator perihal tagihan, nadanya sprt robot tapi orang yg berbicara sebenarnya itu, saya sdh mencoba menjelaskan tapi sprtnya acuh gitu,,mohon tanggapannya dan pencerahannya dr pihak shopee paylater",selamat pagi shopee moga semu sehat cukup mau keluh tentng bayar shopee pay later ygsebenarnya bayar masih tagih waktu ditelp sama operator perihal tagih nada sprt robot tapi orang bicara benar coba jelas tapi sprtnya acuh gitu mohon tanggap cerah dr pihak shopee paylater,3,Neutral
3507dc1b-ae27-4072-b790-0914438932cb,"Tolong kalau ekpedisi shope ekpress gk usah di adain aja kalau cma kirim dompet 1 aja ,5 hri gk smpai sampai,",tolong kalau ekpedisi shope ekpress tidak usah adain aja kalau cma kirim dompet aja hri tidak smpai sampai,3,Neutral
62b37cf8-927c-49b7-9862-c47da098353b,"Ngajak customer undang org² buat pake aplikasi ini lewat ntn video shopee, koin didalam udah lumayan, malah dihapus sepihak pdhl koin blm dicariin, caranya licik banget, kapok dah",ngajak customer undang org buat pakai aplikasi lewat ntn video shopee koin dalam lumayan malah hapus pihak pdhl koin blm dicariin cara licik banget kapok dah,3,Neutral
45eb02aa-ad52-452c-a858-b609f2a3291c,Habis di update mlah lemot .. ngeblank trus malesss deh,habis update mlah lambat ngeblank terus maless,3,Neutral
3aab80db-7409-470d-bc27-2635d4786994,Sayang shope video di batasin jadi nggk semangat nonton shope,sayang shope video batasin jadi nggk semangat nonton shope,3,Neutral
25a1c542-5272-46fa-9225-7cb199aa76ad,abis di update malah tambah lemot sih parahh 🥲,abis update malah tambah lambat parahh,3,Neutral
574f38b1-e3b3-4a5e-ae9c-adffd8ec0061,Akhir akhir ini aplikasi nya sering eror buka gambar produk aja susah tapi masih bisa dipake sih aplikasinya tapi eror mohon di perbaikannya,akhir akhir aplikasi nya sering eror buka gambar produk aja susah tapi masih bisa dipake aplikasi tapi eror mohon baik,3,Neutral
f109aaac-8e62-4c97-9a70-88f68bc1f984,Suka error,suka rusak,3,Neutral
17991d44-8e36-47f5-8f65-cb3e0815e540,Bintang 3 dlu karena pengajuan limit paylater masih gagal padalah sudah sering belanja,bintang dlu aju limit paylater masih gagal pada sering belanja,3,Neutral
e10b2dfc-126d-4466-a982-ba5883f1e4ff,Lucu lama lama sama apk shopee...udah apa apa sekarang ada ADM nya dan sekarang isi Token atau pulsa listrik ga bisa...aneh..lama lama saya hapus juga Apk nya,lucu lama lama sama apk shopee apa apa sekarang adm nya sekarang isi token pulsa listrik tidak bisa aneh lama lama hapus apk nya,3,Neutral
20a1fa78-4d47-4a3f-8bd5-09db39718af2,apabila terlalu lama di aplikasi selalu saja lemot mohon diperbaiki min..thks,apabila terlalu lama aplikasi selalu lambat mohon baik min thks,3,Neutral
dc78f960-4147-48c3-b8a3-01b0ead4a600,Loading nya bikin naik darah...tolong perbaiki,loading nya bikin naik darah tolong baik,3,Neutral
c57a98f5-f9a4-4832-84ed-94d832adf621,Baik,baik,3,Neutral
d35ddb80-6f77-4a13-876c-0219a90a23c0,izin curhat shoppe jadi plis ya anj gw mau nge check out hp cebu doang ga bisa banget padahal udah gercep bangetttt gw dendam banget mau nge check out hppppp doanh ga bisaa aaaaaaa pengen nangissssss buangettttt aehwby3bsburbsuendinr pengen bangetttttt nge check out hp nya bngsttt oh ya satu lagi kenapa pas pake voucher gratis ongkir tetap ada ongkir nya mana barang murah ongkirnya mahal jadinya beli ongkir bukan barang😔🙂 ente kadang² ente rawwrrrrrrrrr 😘😘😘,izin curhat shoppe jadi plis anj mau nge check out hp cebu doang tidak bisa banget padahal gercep banget dendam banget mau nge check out hpp doanh tidak bisaa aa ken nangiss buangett aehwby bsburbsuendinr ken banget nge check out hp nya bngstt oh satu lagi kenapa saat pakai voucher gratis ongkir tetap ongkir nya mana barang murah ongkirnya mahal jadi beli ongkir bukan barang ente kadang ente rawwrr,3,Neutral
e2f9b672-699d-4a92-9ab1-6108a0f5ad62,Shopee yg sekarang kenapa sih.. kok eror mulu.. tolong dong diperbaiki...,shopee sekarang kenapa eror mulu tolong baik,3,Neutral
66096deb-8946-4bd4-8f4f-d43885a387ef,"Habis di update susah bukanya, sementara uninstall dulu.",habis update susah buka sementara uninstall dulu,3,Neutral
b5000f6b-e549-4aeb-b9c8-5f5f98e9984b,Rdfa,rdfa,3,Neutral
1f5e6abb-e2f7-4c90-a3ff-bb3957383c51,"Tolong apk nya sering lemot, terlalu berat",tolong apk nya sering lambat terlalu berat,3,Neutral
ad16b1d1-4eff-432a-bc6d-2509b8550ea5,Optimalin lagi agar tidak lag,optimalin lagi agar tidak lag,3,Neutral
cd0fa491-b165-4fc7-ba03-7bc67a9b84ae,Suka macet,suka macet,3,Neutral
b9ce62c0-3d84-4858-b4e6-0e2094002610,Mau masih ke Shopee tpi malah disuruh kembali ke halaman utama,mau masih shopee tpi malah suruh kembali halaman utama,3,Neutral
c11d75b0-92c1-464c-95aa-60c939617c06,"Versi terbaru malah sering ngelag,,ngeselin",versi baru malah sering ngelag ngeselin,3,Neutral
de2ee606-6d4d-4ec6-a5cc-82461454d059,"Ko setelah diupdate jadi lola ya aplikasinya badahal saya mau pesan barang lagi, Lolanya ampun dehh lama banget😡",ko telah diupdate jadi lambat aplikasi badahal mau pesan barang lagi lolanya ampun dehh lama banget,3,Neutral
5fe56165-3d54-4903-a9f3-c1cf54809ebe,"Semoga sukses t3rus shope3 Dan jaya terus d.mn orang""...",moga sukses t rus shope jaya terus d mn orang,3,Neutral
1e3c5401-3fb0-4997-b455-78e39749ed59,"Ini kenapa ya Shopee saya koq dibuka keterangannya halaman sedang ada perbaikan mulu, terus keluar sendiri, koq jdi gini Shopee sih",kenapa shopee koq buka terang halaman sedang baik mulu terus keluar sendiri koq jdi gin shopee,3,Neutral
579ae568-347a-4499-8045-81b946ccb883,Promonya semakin kurang,promonya makin kurang,3,Neutral
06f86a1d-de43-422c-8e59-4de4d902bf48,"Berat Banget Jaringannya, Datanya Makin Besar g Bisa di Kompres Apa y 😵",berat banget jaring data makin besar tidak bisa kompres apa y,3,Neutral
e84f738d-a973-4ace-9869-a51e4ec0ad66,Knp flash sale nya ga muncul yah,knp flash sale nya tidak muncul yah,3,Neutral
891dca6e-d811-4c73-8aa1-db37bbf839c2,kenapa shopee dibuka halaman sedang diperbaiki dari,kenapa shopee buka halaman sedang baik,3,Neutral
7e793bc9-ec0f-4d01-be69-96eb41de3ee9,Mayan bisa dapet alok,mayan bisa dapat alok,3,Neutral
df686cf5-87e4-4c7c-b953-080464b0e32b,"Shopee nya lelet truus padahal jaringan WiFi di rumah kuat,tolong dong di perbaiki",shopee nya lambat truus padahal jaring wifi rumah kuat tolong baik,3,Neutral
1b78d760-b02c-4bf6-a9ea-2f59e897c420,"Kenapa kalau mencari peralatan vave selalu tidak muncul dan beberapa barang lainnya,, pdhl sudah diupdate",kenapa kalau cari alat vave selalu tidak muncul beberapa barang lain pdhl diupdate,3,Neutral
dea51b1e-8171-4f9c-aa64-3b5cfef665d0,Tiba2 ke logout sendiri dan tidak bisa login lagi 🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️ ongkir beda pulau mahal banget 🥲🥲🥲🥲,tiba logout sendiri tidak bisa login lagi ongkir beda pulau mahal banget,3,Neutral
6eef05cf-aa0a-4db8-8219-111e971e43c7,Lumayan,lumayan,3,Neutral
8f6c00a4-2056-4d65-9115-dfbde26117c1,Semakin lemot,makin lambat,3,Neutral
e877e7fe-ff78-4b20-aadc-73e06d24ca45,Bagus,bagus,3,Neutral
16451314-2aa9-41de-a1ea-df8bc02c3248,"Suka lelet banget sekarang, pdhl aplikasi update terooos.. Pdhl jaringan bagus",suka lambat banget sekarang pdhl aplikasi update teroos pdhl jaring bagus,3,Neutral
f7b349ec-da56-488e-820e-cf45f664983b,Kenapa apak nya halaman utamanya eror,kenapa apak nya halaman utama eror,3,Neutral
732c88b8-04f1-4966-8293-9ef1f3cee000,Iuikb,iuikb,3,Neutral
6076d813-41f3-46d1-bf11-44b1e78a9697,Udah di update kok makin lemot aja sih aplikasinya mau lihat2 kok lama banget lodingnya🙄,update makin lambat aja aplikasi mau lihat lama banget lodingnya,3,Neutral
9cb6dbba-f666-47c7-86dd-5eb7db42c349,"Saya sudah memakai voucher GRATIS ongkir, tetapi kenapa ongkirnya masih ada ya? katanya GRATIS ONGKIR..",pakai voucher gratis ongkir kenapa ongkirnya masih kata gratis ongkir,3,Neutral
2429eb2d-6ecb-4426-a08f-966a2485d0c8,The beast,the beast,3,Neutral
b8f7004b-95b6-42c5-b3ac-05ae7180583b,masih ngebug terus,masih ngebug terus,3,Neutral
b257b46d-434b-4a59-b211-136267c2a9fa,"Going bad, mindahinnsaldo shoppe pay ke rekening kok kna biaya admin. Apa apa ada ja potongannya. Fitur jg makin ribet, enak yg dulu. Makinkesini makin parah ja.",going bad mindahinnsaldo shoppe pay rekening kna biaya admin apa apa ja potong fitur jg makin ribet enak dulu makinkesini makin parah ja,3,Neutral
3112e80e-ce95-4369-9d8a-42cae6f353b3,Saya suka shopee karna sering ngasi gratis ongkir tapi saya gak suka sama ekspedisinya yg klo nganter hanya sampai balai desa saja nggak seperti ekspedisi yg lain yg selalu nyampek halaman rumah.,suka shopee sering ngasi gratis ongkir tapi tidak suka sama ekspedisi kalau nganter sampai balai desa nggak ekspedisi lain selalu nyampek halaman rumah,3,Neutral
5a28defb-fd8d-4688-b004-a746672f8869,"Knp shopee sekarang tdk sebagus dl iy,,.",knp shopee sekarang tdk bagus dl iy,3,Neutral
082c1238-ea59-457b-a991-8f590a429221,Aplikasinya bagus tapi setiap saya menekan /mencari barang yg ingin saya beli gambar atau motif nya nggak keluar mohon di perbaiki lagi ok TERIMAKASIH🙏🙏🙏,aplikasi bagus tapi tiap tekan cari barang ingin beli gambar motif nya nggak keluar mohon baik lagi oke terimakasih,3,Neutral
76cc180c-60d3-49af-9327-e45563be9b6c,"Kebanyakan game,jadi berat",banyak game jadi berat,3,Neutral
2a9cb845-5360-4697-99e2-9badf6f5aae5,Kenapa shopee beberapa hri ini tidak bisa di buka ya pdhal mau cek pengiriman paket sdh berada dimana tp ketika di buka kok masih dlm perbaikan terus?,kenapa shopee beberapa hri tidak bisa buka pdhal mau cek kirim paket ada mana tapi ketika buka masih dlm baik terus,3,Neutral
4ae8f49b-4049-4437-bf85-a8373b3c1528,"Untuk belanja okee banget selalu disini,, tapi makin kesini voucher gratis ongkir nya cuma dapat potongan ongkir dan dikit bangett,, biasa nya saya pakai voucher khusus toko live dapat potongan ongkir sampai 50rb, sekarang cuma potongan 20rb. Sedih bangett ongkir ketempat aku jadii mahal 🥲.",belanja okee banget selalu sini tapi makin kesini voucher gratis ongkir nya cuma dapat potong ongkir dikit banget biasa nya pakai voucher khusus toko live dapat potong ongkir sampai rb sekarang cuma potong rb sedih banget ongkir tempat aku jadi mahal,3,Neutral
50363924-e42a-4cb3-880c-4e9c3625cdcc,Bunganya gede,bunga gede,3,Neutral
59e3d112-26e3-4de2-8862-a90cb685f218,"Aplikasi tidak bisa digunakan dalam waktu yang lama. Mungkin sekitar setiap 10 menit aplikasi harus dibuka ulang, jika tidak maka akan ngeleg parah padahal sinyal bangus hp bagus, emang bug aplikasinya. Setelah beli barang, Kolom ulasan di kasih max 600 karakter untuk menulis tentang produk. Tapi belum sampe 600 karakter langsung tidak bisa dilanjutkan untuk mengetik, kalimatnya pasti otomatis acak acakan.",aplikasi tidak bisa guna waktu lama mungkin sekitar tiap menit aplikasi harus buka ulang jika tidak ngeleg parah padahal sinyal bangus hp bagus emang bug aplikasi telah beli barang kolom ulas kasih max karakter tulis produk tapi belum sampai karakter langsung tidak bisa lanjut etik kalimat pasti otomatis acak acak,3,Neutral
7910d109-916d-4df3-9def-90872397a77c,QWEASF. ABBA. TAPI QW. ERACB,qweasf abba tapi qw eracb,3,Neutral
87f471dc-a4f4-459f-a9ec-53fa57bb75ba,Kenapa shopee sekarang jadi begini. Sedang perbaikan mulu. Habis update malah jd begini.,kenapa shopee sekarang jadi begini sedang baik mulu habis update malah jadi begini,3,Neutral
883d4a91-65ce-46ec-a19e-229e2e3b8efb,Lumayan,lumayan,3,Neutral
3dd915b1-2432-4a17-8ed8-69e6283af12f,"Aplikasinya bagus suka banget udah 5 tahun pake apk ini baru kali ini kecewa banget,masa voucher gratis ongkir minim.0 aja belanjanya harus di atas 10k/15k baru bisa gratis ongkir Rp0. Mohon fitur gratis ongkirnya di kembalikan seperti dulu min terimakasih 🙏",aplikasi bagus suka banget tahun pakai apk baru kali kecewa banget masa voucher gratis ongkir minim aja belanja harus atas k k baru bisa gratis ongkir rp mohon fitur gratis ongkirnya kembali dulu min terimakasih,3,Neutral
7dd0c316-af09-489c-8396-9a0fed89df8e,Shopee saya ga bisa dibuka.. Tadi pagi si bisa. Skrg klo buka tulis nya kembali ke hlman utama. Minta bantuan nya min,shopee tidak bisa buka tadi pagi si bisa skrg kalau buka tulis nya kembali hlman utama minta bantu nya min,3,Neutral
84e89faa-257c-4cd6-9fe4-7f6695b6c5d6,Toko yg ga amanah banned aja boss,toko tidak amanah banned aja boss,3,Neutral
7d85a766-1828-4825-898f-e72b2a4fb990,Top,mantap,3,Neutral
6f46bf1a-4ac6-42f5-9262-419cbc11be88,Paling sebel kalau udah mau CO mlah gak bisa COD.hub.cs shopee mlah gak kasih solusi...sebel..🤦🏽‍♀️🤦🏽‍♀️🤦🏽‍♀️,paling sebel kalau mau co mlah tidak bisa cod hub cs shopee mlah tidak kasih solusi sebel,3,Neutral
e53db344-285a-4f07-ac4d-45488204096c,tolong dong di perbaiki shopee nya masak mau transfer ke akun lain atau top up trus di close masuk lagi malah suruh login lagi udah 3x login terus,tolong baik shopee nya masak mau transfer akun lain mantap up terus close masuk lagi malah suruh login lagi x login terus,3,Neutral
7de11340-8499-45f5-a511-520fbdb8e4d8,"Ini gimana sih min,dari kemarin kok halaman masih dalam perbaikan terus,padahal udh di update udah dibersihkan cache nya tapi masih tetep aja gabisa dibuka,mau bayar paylatter gimana caranya kalo begini",gimana min kemarin halaman masih baik terus padahal update bersih cache nya tapi masih tetep aja gabisa buka mau bayar paylatter gimana cara kalau begini,3,Neutral
6d6c9e65-2d0b-43ed-bd4d-a0510776a518,"Shoope lg error apa cm di akun sy ajj,, g bisa dibuka pas diupdate,, ket kembali ke hal muka,,, itu terus",shoope lg rusak apa cm akun ajj tidak bisa buka saat diupdate ket kembali hal muka terus,3,Neutral
49e57bd0-5694-4b65-9cc0-8c049fc730f9,Pengiriman cepat barang sesuai gambar,kirim cepat barang sesuai gambar,3,Neutral
bd038bee-9fa7-47e3-8326-0b9c7ea65834,"tolong berikan fitur chat dengan kurir pengirim agar bisa komunikasi jam brp paket akan di antar, sering nya kurir tidak chat/wa jdi saya bingung pas saya jam kerja tidak ada orang di rumah, sedangkan pembelian saya sering nya COD",tolong ikan fitur chat kurir kirim agar bisa komunikasi jam brp paket antar sering nya kurir tidak chat wa jdi bingung saat jam kerja tidak orang rumah sedang beli sering nya cod,3,Neutral
36702a81-18ed-4ffb-97a5-de0f8f501edc,Knp ini shopee dri kmrin ada up dalam perbaikan halaman tnggu sebntar gmn cara ngilngnnya ini,knp shopee dri kmrin up baik halaman tnggu sebntar gmn cara ngilngnnya,3,Neutral
ae062025-4334-4ae2-817a-97c59d9a91e7,"Shopee, COD aku di nonaktifkan krn melakukan pembatalan pemesanan katanya padahal tidak ada nomer kurir masuk ke HP ku, tau-tau pesanan ku sudah dibatalkan sendiri. Jadi kecewa bangettt😏😖 aku ganti ke bintang 3 aja",shopee cod aku nonaktif laku batal mesan kata padahal tidak nomer kurir masuk hp ku tau tau pesan ku batal sendiri jadi kecewa banget aku ganti bintang aja,3,Neutral
71a9cda0-5812-4ffa-bbf1-d6cd8c6d5a45,"kembalikan Shopee yang dulu, gratis ongkir nya beneran gratis, ga cuma kepotong dikit dari harga ongkir.",kembali shopee dulu gratis ongkir nya benar gratis tidak cuma potong dikit harga ongkir,3,Neutral
8bd27cca-f94e-4c51-814b-4513e74157f5,Shopee sangat membatu si cuman sekarang suka ngebug lemot nggilani mnding kya dulu aja deh gausah ngadi2 pake ada reelsnya segala shopee buat belanja aja gausah banyak gaya bikin susah deh,shopee sangat batu si cuman sekarang suka ngebug lambat nggilani mnding kya dulu aja gausah ngadi pakai reelsnya segala shopee buat belanja aja gausah banyak gaya bikin susah,3,Neutral
92e4758d-bf03-4100-9efe-7f675eca5a02,Lemot skrg,lambat skrg,3,Neutral
0c17f00c-31ae-4ef2-b0c0-5693d055abe2,"Kama2 shopee ngeselin ,loading nya lama bangeet, padahal kecepatan internet udah tinggi ,",kama shopee ngeselin loading nya lama bangeet padahal cepat internet tinggi,3,Neutral
351c11f8-2670-4a97-90bc-84a4c6e11236,Makin kesini makin menurun performa menu filter dan pencarian,makin kesini makin turun performa menu filter cari,3,Neutral
9814df4b-11c3-4db5-9709-fcccbd9bd12f,"Gambarnya gak ke buka loading trus lemot, dlu shoppe bagus lancar lancar aja skrng pas buka shoppe gambrnya gk bda kebuka",gambar tidak buka loading terus lambat dlu shoppe bagus lancar lancar aja skrng saat buka shoppe gambrnya tidak bda buka,3,Neutral
00a2e260-1fa9-40f6-a3bb-e0336a828a9f,Jadi ga nyaman blanja...banyak bgt adm nya sekarang...pdhl tadinya udh nyaman blanja...,jadi tidak nyaman blanja banyak banget adm nya sekarang pdhl tadi nyaman blanja,3,Neutral
e6335d1b-61b7-4f82-abaf-6316435e0cdf,Tiap nonton video kenapa durasi nya gamau muter dan ga dapet koin.tolong di perbaiki aja deh.ngeselin bgt,tiap nonton video kenapa durasi nya gamau muter tidak dapat koin tolong baik aja ngeselin banget,3,Neutral
6e77e804-8868-401d-b7fb-96b2d8db8dd9,"Akhir-akhir ini Shopee jadi smakin lemot,,, selalu gagal memuat padahal jaringan sangat bagus dan aplikasi sudah update. Shopee slalu jadi prioritas hingga sy bertahan di platinum, tpi kelemotan aplikasi dan kesulitan untk dapat komunikasi sama admin mungkin akan mmbuat sy trpaksa berpaling ke shop yg lain.",akhir akhir shopee jadi smakin lambat selalu gagal muat padahal jaring sangat bagus aplikasi update shopee slalu jadi prioritas hingga tahan platinum tpi lot aplikasi sulit untk dapat komunikasi sama admin mungkin mmbuat trpaksa paling shop lain,3,Neutral
e467c210-5587-4a69-b1b6-f9d230c61cb1,shopee semakin kesini semakin tdk bagus.,shopee makin kesini makin tdk bagus,3,Neutral
6a540e9f-3d92-463c-b3e4-262d04c4a762,"Kenapa ya setelah di update aplikasi nya jadi lemot, terus kalo dibuka tiba-tiba keluar sendiri",kenapa telah update aplikasi nya jadi lambat terus kalau buka tiba tiba keluar sendiri,3,Neutral
628b31df-c815-46e3-837f-ff1e1bf92a7b,"Sekarang shopee banyak tambahan biayanya, ada biaya layanan, ada biaya penanganan apalagi kalau cod, mahal banget biaya tambahannya.Potongan ongkir juga dikit banget.dihitung2 harganya tetap lebih mahal ya kadang2",sekarang shopee banyak tambah biaya biaya layan biaya tangan apalagi kalau cod mahal banget biaya tambah potong ongkir dikit banget hitung harga tetap lebih mahal kadang,3,Neutral
dec40e03-1245-4982-bca3-f03eac3cad87,Bintangnya ku kurangi Tanggal cantik sekarang udah nggak ada Gratis ongkir Rp.0 Cuma D potong dikit aja,bintang ku kurang tanggal cantik sekarang nggak gratis ongkir rp cuma d potong dikit aja,3,Neutral
f2b9b4aa-c094-49c3-97d4-65690b0c7d61,Makin mengecewakan... Pengisian shopee pay memotong saldo shopee pay. Bikin ga genep aja saldonya,makin kecewa isi shopee pay potong saldo shopee pay bikin tidak genep aja saldo,3,Neutral
cb6df528-63ad-44ff-9fbf-c8026c373e5c,"Kenapa kak, setiap kali mau buka pesanan selalu diminta kembali ke halaman utama, gitu terus..",kenapa kak tiap kali mau buka pesan selalu minta kembali halaman utama gitu terus,3,Neutral
00c1b8f1-8f19-4102-9a7e-cfed8d9a58a0,Knpa shopee lemot bgttt dahhh....,knpa shopee lambat bgtt dahh,3,Neutral
ca42914b-b79d-4676-9818-c883f453e56f,Ada apa nya saat ini sering terjadi lemot dan sering terjadi aplikasi sedang dalam perbaikan. Dan aplikasi nya juga keluar sendiri klo di buka,apa nya saat sering jadi lambat sering jadi aplikasi sedang baik aplikasi nya keluar sendiri kalau buka,3,Neutral
c9433175-749b-44c5-80e9-8ce590c4be97,Lelet alias lemot,lambat alias lambat,3,Neutral
90ffe574-fa0a-4f68-bae3-6527bb808161,"Yang tadinya care bngt sama shopee, tp semakin lama kok bikin gemes ya. Mulai dr onkir, jasa penanganan barang ataupun makanan, harga pulsa dll, top up saldo juga berkurang tdk sesuai yg di beli.",tadi care banget sama shopee tapi makin lama bikin gemes mulai dr onkir jasa tangan barang atau makan harga pulsa dll mantap up saldo kurang tdk sesuai beli,3,Neutral
83f4f649-cd5f-466e-ab44-88efdb518ba9,"Maaf ka,,kmrin2seneng belanja s shopee,,Pi pas hp rusak,,g bisa login lagi k akun aku,,,susah bener ka,,mana ada tagihan lagi,,g mana mau bayarnya pas buka shopee pay nya suruh login lagi,,,pusing jadinya",maaf ka kmrin neng belanja s shopee pi saat hp rusak tidak bisa login lagi k akun aku susah benar ka mana tagih lagi tidak mana mau bayar saat buka shopee pay nya suruh login lagi pusing jadi,3,Neutral
88df4e85-65b9-413d-8230-fd67d33a1ca9,Sekarang jadi lemot dan eror,sekarang jadi lambat eror,3,Neutral
d1d0caeb-a7f3-4009-9ae4-481344d8f029,"Kenapa semakin lemot, padahal sinyal selalu bagus,,",kenapa makin lambat padahal sinyal selalu bagus,3,Neutral
c0fe4512-4aab-47c6-b7b2-db11e6341c26,Minus nya dari shopee ini kendala di aplikasinya lemot & berat sekali untuk yg lainnya oke lah 👍,minus nya shopee kendala aplikasi lambat berat sekali lain oke,3,Neutral
